session_id,user_id,session_timestamp,duration_minutes,games_played
S_2557053,U_00572,2025-07-21 20:14:45.688568,13.43960835449405,7
S_1273365,U_00572,2025-08-01 20:14:45.688568,135.429386111665,5
S_3959674,U_00572,2025-07-22 20:14:45.688568,20.561950270697647,4
S_4052973,U_00572,2025-08-05 20:14:45.688568,3.4073978155286104,7
S_1538479,U_00572,2025-07-26 20:14:45.688568,10.086885771666552,3
S_4650284,U_00572,2025-07-24 20:14:45.688568,42.699232725307084,4
S_2669044,U_00572,2025-08-12 20:14:45.688568,51.2097103522497,4
S_2612723,U_00572,2025-07-31 20:14:45.688568,36.67790424665305,2
S_3119804,U_00572,2025-08-06 20:14:45.688568,4.3774019597081235,7
S_6871242,U_00572,2025-07-24 20:14:45.688568,25.335043486749907,8
S_3342825,U_00572,2025-07-22 20:14:45.688568,24.03842444752193,4
S_6738537,U_00572,2025-07-30 20:14:45.688568,50.46290369065676,5
S_1300514,U_00572,2025-08-10 20:14:45.688568,8.47638364938609,5
S_3781027,U_00572,2025-07-21 20:14:45.688568,38.51906182590449,5
S_3760029,U_00572,2025-08-07 20:14:45.688568,22.695118270718602,6
S_2770603,U_00572,2025-07-23 20:14:45.688568,28.993834695763397,5
S_2459015,U_00572,2025-07-24 20:14:45.688568,40.67628494338467,6
S_3410853,U_00572,2025-07-21 20:14:45.688568,11.242069963966074,4
S_9983957,U_00572,2025-07-21 20:14:45.688568,3.0202866489885842,5
S_9442273,U_00572,2025-08-01 20:14:45.688568,13.385745693687262,5
S_7535824,U_00572,2025-08-04 20:14:45.688568,18.685555854881155,3
S_4957279,U_00572,2025-07-26 20:14:45.688568,21.80315049980892,4
S_9143947,U_00572,2025-07-30 20:14:45.688568,6.73318524365267,4
S_2827995,U_00573,2025-07-28 21:07:19.603960,19.20062405722952,2
S_6163991,U_00573,2025-08-10 21:07:19.603960,11.445222512799823,5
S_4392354,U_00573,2025-08-13 21:07:19.603960,8.305455750528829,3
S_5048463,U_00573,2025-09-02 21:07:19.603960,45.61248730256589,8
S_3042506,U_00573,2025-07-25 21:07:19.603960,54.4061008533179,6
S_2631123,U_00573,2025-08-10 21:07:19.603960,8.531314585219933,1
S_8010048,U_00573,2025-07-27 21:07:19.603960,20.187858327292677,4
S_1305657,U_00573,2025-07-25 21:07:19.603960,16.900861518297926,8
S_7858443,U_00573,2025-08-20 21:07:19.603960,22.950173781673946,4
S_1172311,U_00573,2025-07-31 21:07:19.603960,14.462739948878754,7
S_6197117,U_00573,2025-07-26 21:07:19.603960,37.51587461423776,7
S_5599309,U_00573,2025-08-03 21:07:19.603960,48.473594969737526,7
S_5819962,U_00573,2025-07-31 21:07:19.603960,43.988930472228944,8
S_4648094,U_00573,2025-07-24 21:07:19.603960,13.971078207261273,7
S_4881706,U_00573,2025-07-25 21:07:19.603960,4.932164389071828,6
S_8084003,U_00573,2025-07-27 21:07:19.603960,29.903891359413866,4
S_8246617,U_00573,2025-07-24 21:07:19.603960,38.6707056654636,6
S_5268246,U_00573,2025-08-06 21:07:19.603960,48.5241685548686,4
S_1373752,U_00573,2025-08-07 21:07:19.603960,30.971051442192458,8
S_2004562,U_00573,2025-07-21 21:07:19.603960,89.69052762616113,6
S_9306713,U_00573,2025-07-21 21:07:19.603960,68.61207754871035,3
S_8691097,U_00573,2025-08-02 21:07:19.603960,4.045498879540815,4
S_7179935,U_00573,2025-07-28 21:07:19.603960,6.366758695928633,5
S_3440723,U_00573,2025-07-30 21:07:19.603960,117.91699925323213,6
S_7922763,U_00573,2025-07-23 21:07:19.603960,48.5343294877238,3
S_7171251,U_00573,2025-07-25 21:07:19.603960,53.931724158710196,4
S_3563379,U_00573,2025-07-29 21:07:19.603960,4.353832672147057,7
S_3929044,U_00573,2025-07-22 21:07:19.603960,4.528067737604554,5
S_4523090,U_00573,2025-08-19 21:07:19.603960,20.55780912302907,2
S_3682658,U_00574,2025-07-24 21:59:53.519351,66.86238342817657,7
S_2801111,U_00574,2025-08-13 21:59:53.519351,23.528651038730935,3
S_7800866,U_00574,2025-07-24 21:59:53.519351,95.86187185077478,11
S_8554881,U_00574,2025-08-10 21:59:53.519351,12.843102822688696,5
S_4606776,U_00574,2025-07-22 21:59:53.519351,22.393620682403373,5
S_9241835,U_00574,2025-08-12 21:59:53.519351,37.709016223812334,5
S_8708802,U_00574,2025-08-04 21:59:53.519351,33.332503750693846,6
S_7726559,U_00574,2025-07-26 21:59:53.519351,22.856580451951956,4
S_5064975,U_00574,2025-07-21 21:59:53.519351,35.60037700110738,6
S_5113443,U_00574,2025-07-26 21:59:53.519351,8.465700348964743,7
S_4095364,U_00574,2025-08-06 21:59:53.519351,19.467205686872767,7
S_4998784,U_00574,2025-08-13 21:59:53.519351,8.705747209569775,8
S_4939363,U_00574,2025-08-01 21:59:53.519351,20.605595685893043,4
S_5536164,U_00574,2025-07-24 21:59:53.519351,6.095772032931423,5
S_7887037,U_00574,2025-07-28 21:59:53.519351,42.7058435558224,9
S_8588717,U_00575,2025-07-22 22:52:27.434743,9.930551571385218,6
S_3278967,U_00575,2025-07-26 22:52:27.434743,33.479315148903865,9
S_8461790,U_00575,2025-08-08 22:52:27.434743,31.041399309507852,6
S_1442268,U_00575,2025-08-16 22:52:27.434743,23.547216139851095,5
S_4990856,U_00575,2025-07-22 22:52:27.434743,6.818887122805201,7
S_6187755,U_00575,2025-08-09 22:52:27.434743,14.792301293581692,6
S_4191778,U_00575,2025-07-28 22:52:27.434743,13.931913588881615,3
S_6070203,U_00575,2025-07-22 22:52:27.434743,17.915627831705606,5
S_1739994,U_00575,2025-07-22 22:52:27.434743,32.81754148717166,5
S_6988443,U_00575,2025-07-24 22:52:27.434743,5.311995138137195,4
S_6934259,U_00575,2025-08-04 22:52:27.434743,43.44201678186978,2
S_6718784,U_00575,2025-07-23 22:52:27.434743,25.942570349525408,6
S_2698455,U_00575,2025-07-29 22:52:27.434743,31.373854408216893,9
S_4174583,U_00575,2025-08-04 22:52:27.434743,11.78069520379862,4
S_7516045,U_00575,2025-07-28 22:52:27.434743,33.823640229263226,9
S_9347305,U_00575,2025-07-25 22:52:27.434743,52.76196505924384,5
S_4421401,U_00576,2025-07-22 23:45:01.350135,5.585459836960947,3
S_7606092,U_00576,2025-07-30 23:45:01.350135,44.59151790396443,8
S_1834575,U_00576,2025-07-27 23:45:01.350135,25.237716746823047,5
S_6822437,U_00576,2025-07-27 23:45:01.350135,11.201382406771335,9
S_8982108,U_00576,2025-07-31 23:45:01.350135,17.409713821470085,5
S_8841322,U_00576,2025-07-27 23:45:01.350135,23.13313113274404,4
S_4914689,U_00576,2025-07-23 23:45:01.350135,39.58306680744387,5
S_3271524,U_00576,2025-07-23 23:45:01.350135,42.26541679516898,5
S_1687544,U_00576,2025-07-28 23:45:01.350135,13.868850345128884,6
S_1718683,U_00576,2025-07-30 23:45:01.350135,46.170900981960436,2
S_6682550,U_00576,2025-07-27 23:45:01.350135,48.695590622809554,5
S_1498319,U_00576,2025-07-25 23:45:01.350135,21.08419060570852,4
S_5329752,U_00576,2025-08-04 23:45:01.350135,5.5052519760682355,4
S_7184590,U_00576,2025-07-28 23:45:01.350135,13.814017742858578,7
S_7555536,U_00576,2025-08-08 23:45:01.350135,48.52423419752848,10
S_1195062,U_00576,2025-07-31 23:45:01.350135,21.73287213547277,3
S_4410744,U_00576,2025-07-28 23:45:01.350135,76.63472186560831,5
S_4119689,U_00576,2025-07-27 23:45:01.350135,50.002400275666226,10
S_4311077,U_00576,2025-07-27 23:45:01.350135,56.626398525099816,6
S_8038741,U_00576,2025-07-23 23:45:01.350135,29.09972313422501,9
S_8066020,U_00577,2025-07-31 00:37:35.265526,60.09890936551015,8
S_7324581,U_00577,2025-07-31 00:37:35.265526,28.915846766743957,7
S_7893726,U_00577,2025-07-24 00:37:35.265526,12.686405333468102,4
S_4291749,U_00577,2025-07-24 00:37:35.265526,29.617131506415106,2
S_5176273,U_00577,2025-08-03 00:37:35.265526,1.257148020053922,5
S_7671495,U_00577,2025-07-24 00:37:35.265526,26.263195637133936,5
S_5267055,U_00577,2025-08-11 00:37:35.265526,12.164299624813586,3
S_8952425,U_00577,2025-08-18 00:37:35.265526,12.151201744634728,6
S_1501712,U_00577,2025-07-27 00:37:35.265526,35.864581435052024,5
S_1472988,U_00577,2025-08-02 00:37:35.265526,59.77074909656172,4
S_4336557,U_00577,2025-07-28 00:37:35.265526,15.065697401099387,4
S_3003442,U_00577,2025-07-27 00:37:35.265526,18.16437435862782,6
S_8256390,U_00577,2025-07-27 00:37:35.265526,57.95005156973466,5
S_3373333,U_00577,2025-08-03 00:37:35.265526,35.61324524454326,7
S_1263399,U_00577,2025-07-22 00:37:35.265526,23.84197579207001,7
S_6540072,U_00577,2025-07-22 00:37:35.265526,21.03146530226388,7
S_7610414,U_00577,2025-08-09 00:37:35.265526,50.903057480881955,7
S_2412244,U_00577,2025-07-24 00:37:35.265526,78.88450018660026,10
S_5791423,U_00577,2025-07-29 00:37:35.265526,18.91679014589646,7
S_7479206,U_00577,2025-07-30 00:37:35.265526,27.449274554859883,7
S_8973942,U_00577,2025-08-15 00:37:35.265526,17.507492373514815,3
S_2282851,U_00577,2025-07-31 00:37:35.265526,6.481879716558816,3
S_8311379,U_00577,2025-07-27 00:37:35.265526,26.578844479680782,6
S_8393603,U_00577,2025-08-08 00:37:35.265526,39.67129372665737,3
S_6036624,U_00577,2025-08-01 00:37:35.265526,19.94482558272489,6
S_7225373,U_00577,2025-07-30 00:37:35.265526,10.324798024934802,6
S_7573326,U_00577,2025-07-29 00:37:35.265526,49.35890238106209,8
S_3707278,U_00577,2025-08-03 00:37:35.265526,19.705511171968663,5
S_7581288,U_00577,2025-07-23 00:37:35.265526,21.32961836592129,8
S_5961523,U_00577,2025-07-24 00:37:35.265526,14.614608358894419,5
S_2715276,U_00578,2025-07-30 01:30:09.180918,3.7261558470077847,10
S_6258498,U_00578,2025-08-18 01:30:09.180918,11.092771113898,4
S_8090246,U_00578,2025-07-22 01:30:09.180918,46.21767596646941,5
S_5944393,U_00578,2025-07-25 01:30:09.180918,20.784795331896106,3
S_8174490,U_00578,2025-07-27 01:30:09.180918,42.95101386473148,6
S_8252295,U_00578,2025-07-30 01:30:09.180918,2.574000311240459,3
S_6399215,U_00578,2025-08-27 01:30:09.180918,28.270794622560317,4
S_5881168,U_00578,2025-08-11 01:30:09.180918,18.834702877769868,9
S_8603523,U_00578,2025-08-18 01:30:09.180918,12.633231775194098,1
S_7979150,U_00579,2025-07-24 02:22:43.096309,40.51053216177761,6
S_2057197,U_00579,2025-07-30 02:22:43.096309,19.70328635303601,6
S_3391031,U_00579,2025-07-23 02:22:43.096309,7.07602986373174,3
S_3157168,U_00579,2025-07-23 02:22:43.096309,10.561135399582692,3
S_6448806,U_00579,2025-07-28 02:22:43.096309,6.1471542864897994,2
S_9084629,U_00579,2025-08-06 02:22:43.096309,33.82700035716458,2
S_7230003,U_00579,2025-07-22 02:22:43.096309,44.52042033083467,5
S_7582916,U_00579,2025-07-29 02:22:43.096309,20.396853493877682,7
S_8072139,U_00579,2025-07-22 02:22:43.096309,76.66294374612247,9
S_5973241,U_00579,2025-08-15 02:22:43.096309,107.26253864923825,2
S_6039000,U_00579,2025-08-05 02:22:43.096309,12.696780005150522,4
S_8182649,U_00579,2025-07-30 02:22:43.096309,23.376081043340953,9
S_6216102,U_00579,2025-08-05 02:22:43.096309,24.75676097388834,3
S_5857851,U_00579,2025-07-24 02:22:43.096309,16.9139465264895,6
S_3049388,U_00579,2025-08-01 02:22:43.096309,32.8067279900516,3
S_9730030,U_00579,2025-07-28 02:22:43.096309,4.607704290472815,3
S_9708675,U_00579,2025-08-11 02:22:43.096309,46.78794914048238,3
S_3451193,U_00579,2025-07-22 02:22:43.096309,59.18431174551677,8
S_5303893,U_00579,2025-08-07 02:22:43.096309,19.439712785764733,8
S_5891499,U_00579,2025-08-08 02:22:43.096309,21.210116059795265,9
S_7892390,U_00579,2025-08-03 02:22:43.096309,7.958361375039969,7
S_6763391,U_00579,2025-07-22 02:22:43.096309,9.11316058679621,5
S_7065770,U_00579,2025-08-10 02:22:43.096309,17.28166553494858,3
S_1130161,U_00579,2025-07-24 02:22:43.096309,15.383137952368216,5
S_1534569,U_00579,2025-08-12 02:22:43.096309,19.77372737084988,3
S_8261543,U_00579,2025-08-01 02:22:43.096309,10.927825296067033,10
S_6384396,U_00579,2025-08-28 02:22:43.096309,43.62373282091375,6
S_1937267,U_00579,2025-07-27 02:22:43.096309,9.345681335679553,4
S_3414264,U_00580,2025-07-23 03:15:17.011701,62.92540652106656,7
S_6197269,U_00580,2025-08-07 03:15:17.011701,18.70262417365914,3
S_6576206,U_00580,2025-08-09 03:15:17.011701,50.644034002494934,4
S_4240697,U_00580,2025-07-31 03:15:17.011701,29.50029489743923,5
S_8012860,U_00580,2025-07-29 03:15:17.011701,17.12929463289954,7
S_8999916,U_00580,2025-07-28 03:15:17.011701,22.48707869228619,5
S_1383605,U_00580,2025-07-27 03:15:17.011701,15.559046849328508,7
S_3842653,U_00580,2025-07-24 03:15:17.011701,29.37617392891648,4
S_1865043,U_00580,2025-07-30 03:15:17.011701,32.1629339836535,4
S_4770870,U_00580,2025-07-23 03:15:17.011701,21.174357384629214,6
S_2325316,U_00580,2025-08-09 03:15:17.011701,52.136841204150755,7
S_8460681,U_00580,2025-07-22 03:15:17.011701,49.013819522727545,3
S_7351420,U_00580,2025-07-28 03:15:17.011701,38.804055944056024,8
S_3416635,U_00580,2025-09-03 03:15:17.011701,7.514744463618731,3
S_7463889,U_00580,2025-07-29 03:15:17.011701,13.910020270644058,5
S_6222496,U_00580,2025-07-24 03:15:17.011701,15.493576702797442,3
S_9542669,U_00580,2025-07-24 03:15:17.011701,41.29469161094775,6
S_7923944,U_00580,2025-07-22 03:15:17.011701,13.320145877185391,10
S_5639340,U_00580,2025-07-24 03:15:17.011701,5.59950316170951,5
S_4693049,U_00580,2025-07-25 03:15:17.011701,53.8237643975181,4
S_5429083,U_00580,2025-07-24 03:15:17.011701,33.853315469622345,7
S_6720673,U_00580,2025-07-29 03:15:17.011701,18.19543497256311,2
S_3386344,U_00580,2025-08-05 03:15:17.011701,11.317182565410494,10
S_9588036,U_00580,2025-07-27 03:15:17.011701,66.06877928241117,4
S_2427293,U_00581,2025-07-23 04:07:50.927092,55.30174903207409,5
S_3812535,U_00581,2025-07-24 04:07:50.927092,7.546360211958239,7
S_3414665,U_00581,2025-07-22 04:07:50.927092,28.696477989535794,4
S_7498529,U_00581,2025-08-02 04:07:50.927092,5.813047888460937,5
S_8304329,U_00581,2025-07-24 04:07:50.927092,89.23089586773014,6
S_8987109,U_00581,2025-08-22 04:07:50.927092,35.69025489396583,5
S_2332004,U_00581,2025-07-22 04:07:50.927092,13.459453195765814,6
S_1014501,U_00581,2025-07-23 04:07:50.927092,9.376238350401772,3
S_7253444,U_00581,2025-07-24 04:07:50.927092,54.2105527074182,2
S_3917181,U_00581,2025-08-01 04:07:50.927092,11.884954052624574,6
S_7761364,U_00581,2025-09-01 04:07:50.927092,32.41562977622484,2
S_4754568,U_00581,2025-07-23 04:07:50.927092,39.74191984456477,8
S_6491360,U_00581,2025-07-30 04:07:50.927092,0.8097441935915253,6
S_2840726,U_00581,2025-08-02 04:07:50.927092,9.943922717505123,4
S_5205049,U_00581,2025-07-28 04:07:50.927092,44.55438967118875,2
S_5309420,U_00581,2025-07-30 04:07:50.927092,16.521868241303526,4
S_4707898,U_00581,2025-07-25 04:07:50.927092,38.6767053249517,7
S_5467653,U_00581,2025-08-09 04:07:50.927092,118.27787317879495,7
S_4939316,U_00581,2025-07-22 04:07:50.927092,11.044217469972267,5
S_5398969,U_00581,2025-07-26 04:07:50.927092,9.947697211886004,4
S_3135603,U_00581,2025-07-25 04:07:50.927092,71.11103225041403,5
S_2704005,U_00581,2025-07-24 04:07:50.927092,28.599593263711505,4
S_3423524,U_00581,2025-08-17 04:07:50.927092,10.96693441490189,6
S_8917832,U_00581,2025-07-23 04:07:50.927092,5.941861078431912,8
S_4744989,U_00581,2025-08-04 04:07:50.927092,12.86083826170002,7
S_4369805,U_00581,2025-07-26 04:07:50.927092,29.826752837550167,6
S_2408415,U_00581,2025-08-08 04:07:50.927092,38.92157333641502,5
S_5655266,U_00581,2025-08-08 04:07:50.927092,10.120802829989785,5
S_1500915,U_00581,2025-08-03 04:07:50.927092,18.76405325414152,3
S_3315625,U_00581,2025-08-18 04:07:50.927092,10.204774735332796,4
S_1096324,U_00581,2025-07-23 04:07:50.927092,47.63092031400764,4
S_2646086,U_00581,2025-08-05 04:07:50.927092,26.695174140905177,6
S_9515269,U_00581,2025-07-29 04:07:50.927092,18.221058397549942,4
S_2103837,U_00581,2025-08-03 04:07:50.927092,34.98638440873221,4
S_1720652,U_00581,2025-07-29 04:07:50.927092,30.91700748572247,4
S_3839956,U_00582,2025-07-26 05:00:24.842484,33.80204284306426,5
S_1860737,U_00582,2025-08-13 05:00:24.842484,27.70315875544827,5
S_2757948,U_00582,2025-07-26 05:00:24.842484,30.80763292280477,7
S_7071240,U_00582,2025-09-14 05:00:24.842484,32.83292213736738,3
S_1232010,U_00582,2025-07-22 05:00:24.842484,14.53937445208319,8
S_2338345,U_00582,2025-08-01 05:00:24.842484,9.623827163305874,4
S_4751143,U_00582,2025-07-30 05:00:24.842484,13.751836513301727,4
S_6147604,U_00582,2025-07-23 05:00:24.842484,15.947077520721235,2
S_5823095,U_00582,2025-08-03 05:00:24.842484,41.81763481366891,5
S_2193529,U_00582,2025-08-04 05:00:24.842484,32.44738879624849,5
S_2156859,U_00582,2025-07-26 05:00:24.842484,21.432498190658762,4
S_8935660,U_00582,2025-07-29 05:00:24.842484,56.41092462997519,3
S_5015978,U_00582,2025-07-27 05:00:24.842484,36.298115763730145,3
S_6845343,U_00582,2025-07-26 05:00:24.842484,8.364502755992607,3
S_4474488,U_00582,2025-08-03 05:00:24.842484,15.732019657190301,6
S_4230485,U_00582,2025-07-29 05:00:24.842484,13.679053777193138,7
S_4408957,U_00582,2025-08-14 05:00:24.842484,9.306374962848375,5
S_8249794,U_00582,2025-08-01 05:00:24.842484,20.286701014580846,3
S_1064406,U_00582,2025-07-23 05:00:24.842484,17.32551993886515,4
S_6624977,U_00583,2025-07-30 05:52:58.757875,15.136241985868795,3
S_8963615,U_00583,2025-08-16 05:52:58.757875,3.065278369941431,5
S_2995337,U_00583,2025-07-25 05:52:58.757875,13.66786647705175,6
S_1714455,U_00583,2025-07-23 05:52:58.757875,23.80741011115985,4
S_9453261,U_00583,2025-08-11 05:52:58.757875,29.38226704111044,3
S_5111562,U_00583,2025-08-18 05:52:58.757875,37.8907562830137,8
S_7707270,U_00583,2025-08-02 05:52:58.757875,27.04412127402232,2
S_9121610,U_00583,2025-07-23 05:52:58.757875,9.71854702394114,7
S_5785578,U_00583,2025-08-11 05:52:58.757875,9.212998784499767,4
S_9877186,U_00583,2025-07-26 05:52:58.757875,17.20900464749683,4
S_1305051,U_00583,2025-08-10 05:52:58.757875,12.530010394369828,2
S_7256802,U_00583,2025-08-09 05:52:58.757875,20.38749534489602,2
S_1554140,U_00583,2025-07-23 05:52:58.757875,51.191411485150866,5
S_2624034,U_00583,2025-07-24 05:52:58.757875,7.8826738139435175,1
S_9634288,U_00583,2025-08-01 05:52:58.757875,50.707366085544905,8
S_2263301,U_00583,2025-08-06 05:52:58.757875,19.816078736493026,6
S_8527128,U_00583,2025-08-18 05:52:58.757875,67.93432107824755,6
S_5498285,U_00583,2025-08-03 05:52:58.757875,53.92445441969172,3
S_5569111,U_00583,2025-07-28 05:52:58.757875,50.21985470863514,5
S_3211437,U_00583,2025-07-25 05:52:58.757875,25.70128491613653,8
S_5399111,U_00583,2025-08-18 05:52:58.757875,27.986274311730284,2
S_4316947,U_00584,2025-07-29 06:45:32.673267,20.60183775432994,7
S_9937162,U_00584,2025-08-10 06:45:32.673267,38.90197441011424,2
S_5942998,U_00584,2025-07-27 06:45:32.673267,19.979834136510803,10
S_9757909,U_00584,2025-07-23 06:45:32.673267,18.059851250203785,5
S_3731447,U_00584,2025-07-27 06:45:32.673267,70.7416208637441,4
S_5773042,U_00584,2025-07-22 06:45:32.673267,6.918946855562825,8
S_6668301,U_00584,2025-07-27 06:45:32.673267,44.1949135325949,6
S_1718462,U_00584,2025-08-02 06:45:32.673267,12.06721482524682,8
S_8343043,U_00584,2025-07-28 06:45:32.673267,2.230091637102636,6
S_4256221,U_00584,2025-07-22 06:45:32.673267,14.92477276983191,6
S_1795525,U_00584,2025-08-04 06:45:32.673267,40.248459069747696,7
S_3450473,U_00584,2025-07-25 06:45:32.673267,11.462325309697597,5
S_4319118,U_00584,2025-07-24 06:45:32.673267,46.60550543427879,6
S_4436685,U_00584,2025-07-24 06:45:32.673267,81.25411897905896,8
S_9450167,U_00584,2025-07-23 06:45:32.673267,11.317747695778904,5
S_9979034,U_00584,2025-07-26 06:45:32.673267,40.03384002860829,6
S_7961661,U_00584,2025-08-05 06:45:32.673267,25.07490918397555,2
S_5202256,U_00584,2025-07-31 06:45:32.673267,18.63912970187585,3
S_2007940,U_00584,2025-07-26 06:45:32.673267,11.074929486137579,1
S_8284290,U_00584,2025-08-12 06:45:32.673267,6.153621333179933,7
S_5768567,U_00584,2025-07-24 06:45:32.673267,45.593300652735856,4
S_6615965,U_00585,2025-09-22 07:38:06.588658,40.021783082628886,5
S_7250830,U_00585,2025-07-25 07:38:06.588658,15.164546209268867,5
S_6301017,U_00585,2025-07-26 07:38:06.588658,34.40738022170906,5
S_1171875,U_00585,2025-07-22 07:38:06.588658,27.099091105217973,3
S_8960905,U_00585,2025-07-26 07:38:06.588658,10.605747038736757,9
S_6401830,U_00585,2025-07-23 07:38:06.588658,34.21069443874491,3
S_5959977,U_00585,2025-07-29 07:38:06.588658,48.672462431333244,2
S_4566345,U_00585,2025-07-24 07:38:06.588658,55.23339509119878,7
S_4183839,U_00585,2025-08-13 07:38:06.588658,61.45626390688428,5
S_9611061,U_00586,2025-07-31 08:30:40.504050,21.25345093048281,2
S_5567980,U_00586,2025-08-04 08:30:40.504050,100.00444990280822,8
S_2818893,U_00586,2025-07-22 08:30:40.504050,68.31099394598859,8
S_5332782,U_00586,2025-08-10 08:30:40.504050,30.021441404784646,4
S_8395756,U_00586,2025-07-26 08:30:40.504050,18.60616869921542,8
S_8337165,U_00586,2025-07-25 08:30:40.504050,14.058944569753379,4
S_1013849,U_00586,2025-07-24 08:30:40.504050,30.12101056184715,4
S_4170234,U_00586,2025-07-22 08:30:40.504050,44.15319559480669,1
S_6511209,U_00586,2025-08-23 08:30:40.504050,38.12846277188609,6
S_3875622,U_00586,2025-07-29 08:30:40.504050,33.77436878910618,3
S_6808229,U_00586,2025-07-30 08:30:40.504050,2.4209084652213972,5
S_3913429,U_00586,2025-08-01 08:30:40.504050,70.5310427470674,7
S_9872714,U_00586,2025-07-24 08:30:40.504050,20.9252493634903,4
S_3920090,U_00586,2025-08-15 08:30:40.504050,10.480884352378744,6
S_5655647,U_00586,2025-08-04 08:30:40.504050,60.65038410207538,5
S_6810597,U_00586,2025-07-24 08:30:40.504050,11.37322104610481,5
S_2200936,U_00586,2025-08-02 08:30:40.504050,35.82417367962209,2
S_9602757,U_00586,2025-08-01 08:30:40.504050,38.48485033686261,4
S_6390667,U_00586,2025-07-27 08:30:40.504050,24.736262741227375,2
S_5612876,U_00586,2025-07-27 08:30:40.504050,36.05642006728357,4
S_3652666,U_00586,2025-07-24 08:30:40.504050,72.44099348862312,10
S_1820714,U_00586,2025-08-04 08:30:40.504050,70.7473563244583,4
S_8624399,U_00586,2025-08-17 08:30:40.504050,17.467660326566477,2
S_3079712,U_00586,2025-07-22 08:30:40.504050,12.096268339131802,7
S_4968087,U_00586,2025-08-01 08:30:40.504050,10.883211330513333,1
S_8942265,U_00586,2025-07-22 08:30:40.504050,16.49466915014309,5
S_6342089,U_00586,2025-07-26 08:30:40.504050,11.56409167997009,4
S_6863652,U_00587,2025-08-11 09:23:14.419441,13.783597565654683,1
S_3551156,U_00587,2025-08-18 09:23:14.419441,19.048363146533266,4
S_2379622,U_00587,2025-08-09 09:23:14.419441,19.033122581810197,3
S_9667195,U_00587,2025-07-26 09:23:14.419441,20.063025261000615,7
S_2250415,U_00587,2025-07-26 09:23:14.419441,6.782734439273532,6
S_6254602,U_00587,2025-07-24 09:23:14.419441,26.66062220589191,2
S_7393345,U_00587,2025-08-08 09:23:14.419441,1.5189973310117448,2
S_8754507,U_00587,2025-07-29 09:23:14.419441,23.05581326490965,5
S_4244845,U_00587,2025-07-24 09:23:14.419441,58.67414704955571,2
S_9010880,U_00587,2025-08-03 09:23:14.419441,31.874486900197706,4
S_2167955,U_00587,2025-07-25 09:23:14.419441,30.832763834480254,5
S_6381730,U_00587,2025-09-12 09:23:14.419441,16.025596003574424,5
S_7700238,U_00587,2025-07-26 09:23:14.419441,70.04713498947814,4
S_3970470,U_00587,2025-07-23 09:23:14.419441,36.453672756455056,7
S_2344215,U_00587,2025-07-22 09:23:14.419441,27.323623771433542,6
S_8287903,U_00587,2025-08-07 09:23:14.419441,23.526077414576527,4
S_5580357,U_00587,2025-07-26 09:23:14.419441,14.80844976660951,3
S_6665525,U_00588,2025-08-18 10:15:48.334833,95.34786081263903,4
S_6938769,U_00588,2025-09-09 10:15:48.334833,16.30430849560087,6
S_5933870,U_00588,2025-07-23 10:15:48.334833,27.87525461319139,5
S_3351510,U_00588,2025-07-22 10:15:48.334833,21.929657988980537,5
S_1728027,U_00588,2025-08-06 10:15:48.334833,13.244124484225479,7
S_3372219,U_00588,2025-08-08 10:15:48.334833,2.691109622592824,6
S_9377812,U_00588,2025-08-08 10:15:48.334833,24.919672113415068,5
S_8675191,U_00588,2025-07-26 10:15:48.334833,48.13026179609695,7
S_9769579,U_00588,2025-07-27 10:15:48.334833,45.33892994337327,6
S_4005217,U_00588,2025-07-24 10:15:48.334833,7.720432512834225,6
S_8394784,U_00588,2025-07-22 10:15:48.334833,11.00900078447049,6
S_2585301,U_00588,2025-07-23 10:15:48.334833,30.14924882756332,7
S_4588480,U_00588,2025-08-27 10:15:48.334833,80.12779792548112,3
S_5836668,U_00588,2025-07-29 10:15:48.334833,8.233384748788705,6
S_5329183,U_00588,2025-08-12 10:15:48.334833,20.73028886885688,6
S_8423035,U_00588,2025-08-08 10:15:48.334833,19.72940936395735,5
S_8803437,U_00588,2025-08-10 10:15:48.334833,14.78055805833547,3
S_1116742,U_00588,2025-07-23 10:15:48.334833,46.12361450177359,4
S_9653920,U_00588,2025-08-06 10:15:48.334833,39.71845814303714,4
S_7761194,U_00588,2025-08-02 10:15:48.334833,68.99506472736735,4
S_8451809,U_00588,2025-08-03 10:15:48.334833,50.96612524583302,4
S_9450008,U_00588,2025-07-27 10:15:48.334833,1.8282870522159247,4
S_6546663,U_00589,2025-07-22 11:08:22.250225,21.858416466723966,7
S_2722793,U_00589,2025-08-24 11:08:22.250225,24.314354910297023,5
S_9122011,U_00589,2025-07-24 11:08:22.250225,9.497768417565814,5
S_3710893,U_00589,2025-07-24 11:08:22.250225,50.04761872303975,5
S_7388235,U_00589,2025-07-28 11:08:22.250225,12.22980329475706,4
S_2571071,U_00589,2025-07-22 11:08:22.250225,39.33114427186271,4
S_9795663,U_00589,2025-08-02 11:08:22.250225,39.59460022635219,7
S_1031728,U_00589,2025-07-29 11:08:22.250225,19.520832883785204,5
S_4668869,U_00589,2025-07-23 11:08:22.250225,34.64415276403891,5
S_1536247,U_00589,2025-07-28 11:08:22.250225,12.903750071268277,6
S_3794448,U_00589,2025-07-24 11:08:22.250225,72.85469737840268,5
S_2121668,U_00589,2025-07-23 11:08:22.250225,29.00943195011324,4
