user_id,signup_date,country,device,is_subscriber
U_01587,2025-08-27 21:28:29.810981,Saudi Arabia,Andriod,0
U_01588,2025-08-27 22:21:03.726372,Saudi Arabia,iOS,0
U_01589,2025-08-27 23:13:37.641764,Saudi Arabia,Andriod,0
U_01590,2025-08-28 00:06:11.557155,Kuwait,Andriod,0
U_01591,2025-08-28 00:58:45.472547,Saudi Arabia,Andriod,0
U_01592,2025-08-28 01:51:19.387938,Other,Andriod,0
U_01593,2025-08-28 02:43:53.303330,Saudi Arabia,iOS,0
U_01594,2025-08-28 03:36:27.218721,Saudi Arabia,iOS,0
U_01595,2025-08-28 04:29:01.134113,Kuwait,Andriod,0
U_01596,2025-08-28 05:21:35.049504,Saudi Arabia,Andriod,1
U_01597,2025-08-28 06:14:08.964896,Saudi Arabia,Andriod,0
U_01598,2025-08-28 07:06:42.880288,Saudi Arabia,iOS,1
U_01599,2025-08-28 07:59:16.795679,Saudi Arabia,iOS,1
U_01600,2025-08-28 08:51:50.711071,Bahrain,Andriod,0
U_01601,2025-08-28 09:44:24.626462,Saudi Arabia,iOS,1
U_01602,2025-08-28 10:36:58.541854,Saudi Arabia,Andriod,0
U_01603,2025-08-28 11:29:32.457245,Saudi Arabia,Web,0
U_01604,2025-08-28 12:22:06.372637,Saudi Arabia,Andriod,0
U_01605,2025-08-28 13:14:40.288028,Saudi Arabia,iOS,0
U_01606,2025-08-28 14:07:14.203420,Saudi Arabia,Andriod,0
U_01607,2025-08-28 14:59:48.118811,Saudi Arabia,iOS,0
U_01608,2025-08-28 15:52:22.034203,UAE,iOS,0
U_01609,2025-08-28 16:44:55.949594,Saudi Arabia,iOS,0
U_01610,2025-08-28 17:37:29.864986,Saudi Arabia,iOS,0
U_01611,2025-08-28 18:30:03.780378,Bahrain,Web,0
U_01612,2025-08-28 19:22:37.695769,Saudi Arabia,iOS,1
U_01613,2025-08-28 20:15:11.611161,Saudi Arabia,iOS,0
U_01614,2025-08-28 21:07:45.526552,Saudi Arabia,Web,0
U_01615,2025-08-28 22:00:19.441944,Saudi Arabia,iOS,0
U_01616,2025-08-28 22:52:53.357335,Saudi Arabia,Andriod,0
U_01617,2025-08-28 23:45:27.272727,Other,iOS,0
U_01618,2025-08-29 00:38:01.188118,Saudi Arabia,iOS,0
U_01619,2025-08-29 01:30:35.103510,Saudi Arabia,Web,0
U_01620,2025-08-29 02:23:09.018901,Kuwait,iOS,0
U_01621,2025-08-29 03:15:42.934293,Saudi Arabia,Andriod,0
U_01622,2025-08-29 04:08:16.849684,Saudi Arabia,iOS,0
U_01623,2025-08-29 05:00:50.765076,Saudi Arabia,iOS,0
U_01624,2025-08-29 05:53:24.680468,Qatar,iOS,0
U_01625,2025-08-29 06:45:58.595859,Saudi Arabia,iOS,0
U_01626,2025-08-29 07:38:32.511251,Saudi Arabia,iOS,0
U_01627,2025-08-29 08:31:06.426642,Saudi Arabia,Andriod,0
U_01628,2025-08-29 09:23:40.342034,Saudi Arabia,Andriod,0
U_01629,2025-08-29 10:16:14.257425,Saudi Arabia,iOS,0
U_01630,2025-08-29 11:08:48.172817,Saudi Arabia,Andriod,1
U_01631,2025-08-29 12:01:22.088208,Kuwait,Web,0
U_01632,2025-08-29 12:53:56.003600,Saudi Arabia,Web,0
U_01633,2025-08-29 13:46:29.918991,Saudi Arabia,Andriod,0
U_01634,2025-08-29 14:39:03.834383,Kuwait,Andriod,0
U_01635,2025-08-29 15:31:37.749774,Bahrain,iOS,0
U_01636,2025-08-29 16:24:11.665166,Saudi Arabia,iOS,0
U_01637,2025-08-29 17:16:45.580558,Saudi Arabia,Andriod,0
U_01638,2025-08-29 18:09:19.495949,Saudi Arabia,Andriod,0
U_01639,2025-08-29 19:01:53.411341,Other,Andriod,1
U_01640,2025-08-29 19:54:27.326732,Bahrain,Andriod,0
U_01641,2025-08-29 20:47:01.242124,Saudi Arabia,Web,1
U_01642,2025-08-29 21:39:35.157515,UAE,Andriod,0
U_01643,2025-08-29 22:32:09.072907,Saudi Arabia,Andriod,0
U_01644,2025-08-29 23:24:42.988298,Saudi Arabia,Andriod,0
U_01645,2025-08-30 00:17:16.903690,Saudi Arabia,iOS,0
U_01646,2025-08-30 01:09:50.819081,Kuwait,iOS,1
U_01647,2025-08-30 02:02:24.734473,Saudi Arabia,iOS,0
U_01648,2025-08-30 02:54:58.649864,UAE,Andriod,0
U_01649,2025-08-30 03:47:32.565256,Kuwait,iOS,1
U_01650,2025-08-30 04:40:06.480648,Kuwait,Andriod,0
U_01651,2025-08-30 05:32:40.396039,Saudi Arabia,iOS,0
U_01652,2025-08-30 06:25:14.311431,Saudi Arabia,Andriod,0
U_01653,2025-08-30 07:17:48.226822,Saudi Arabia,iOS,0
U_01654,2025-08-30 08:10:22.142214,Saudi Arabia,iOS,0
U_01655,2025-08-30 09:02:56.057605,Saudi Arabia,Andriod,0
U_01656,2025-08-30 09:55:29.972997,Qatar,Andriod,0
U_01657,2025-08-30 10:48:03.888388,Saudi Arabia,Web,0
U_01658,2025-08-30 11:40:37.803780,Saudi Arabia,Web,0
U_01659,2025-08-30 12:33:11.719171,Saudi Arabia,iOS,1
U_01660,2025-08-30 13:25:45.634563,Saudi Arabia,iOS,0
U_01661,2025-08-30 14:18:19.549954,Saudi Arabia,Andriod,0
U_01662,2025-08-30 15:10:53.465346,Saudi Arabia,Web,0
U_01663,2025-08-30 16:03:27.380738,Bahrain,Andriod,0
U_01664,2025-08-30 16:56:01.296129,Saudi Arabia,Andriod,0
U_01665,2025-08-30 17:48:35.211521,Other,Andriod,0
U_01666,2025-08-30 18:41:09.126912,UAE,iOS,0
U_01667,2025-08-30 19:33:43.042304,Saudi Arabia,Andriod,1
U_01668,2025-08-30 20:26:16.957695,Qatar,Andriod,0
U_01669,2025-08-30 21:18:50.873087,Saudi Arabia,Andriod,0
U_01670,2025-08-30 22:11:24.788478,UAE,iOS,0
U_01671,2025-08-30 23:03:58.703870,Saudi Arabia,iOS,0
U_01672,2025-08-30 23:56:32.619261,UAE,iOS,0
U_01673,2025-08-31 00:49:06.534653,UAE,iOS,0
U_01674,2025-08-31 01:41:40.450045,UAE,Web,0
U_01675,2025-08-31 02:34:14.365436,Kuwait,iOS,0
U_01676,2025-08-31 03:26:48.280828,Saudi Arabia,iOS,1
U_01677,2025-08-31 04:19:22.196219,Saudi Arabia,iOS,0
U_01678,2025-08-31 05:11:56.111611,Saudi Arabia,Andriod,0
U_01679,2025-08-31 06:04:30.027002,Saudi Arabia,Andriod,0
U_01680,2025-08-31 06:57:03.942394,Saudi Arabia,iOS,0
U_01681,2025-08-31 07:49:37.857785,Saudi Arabia,iOS,0
U_01682,2025-08-31 08:42:11.773177,Qatar,iOS,0
U_01683,2025-08-31 09:34:45.688568,Saudi Arabia,Andriod,0
U_01684,2025-08-31 10:27:19.603960,UAE,iOS,0
U_01685,2025-08-31 11:19:53.519351,Saudi Arabia,Web,0
U_01686,2025-08-31 12:12:27.434743,UAE,Andriod,0
U_01687,2025-08-31 13:05:01.350135,Bahrain,iOS,0
U_01688,2025-08-31 13:57:35.265526,Saudi Arabia,Andriod,1
U_01689,2025-08-31 14:50:09.180918,Saudi Arabia,iOS,0
U_01690,2025-08-31 15:42:43.096309,Kuwait,Andriod,0
U_01691,2025-08-31 16:35:17.011701,Saudi Arabia,iOS,1
U_01692,2025-08-31 17:27:50.927092,Saudi Arabia,Andriod,0
U_01693,2025-08-31 18:20:24.842484,Saudi Arabia,Andriod,0
U_01694,2025-08-31 19:12:58.757875,Saudi Arabia,Web,0
U_01695,2025-08-31 20:05:32.673267,Saudi Arabia,iOS,0
U_01696,2025-08-31 20:58:06.588658,Saudi Arabia,iOS,1
U_01697,2025-08-31 21:50:40.504050,Saudi Arabia,Andriod,0
U_01698,2025-08-31 22:43:14.419441,Saudi Arabia,Web,1
U_01699,2025-08-31 23:35:48.334833,Qatar,Web,0
U_01700,2025-09-01 00:28:22.250225,Saudi Arabia,iOS,0
U_01701,2025-09-01 01:20:56.165616,Qatar,iOS,0
U_01702,2025-09-01 02:13:30.081008,Saudi Arabia,Andriod,1
U_01703,2025-09-01 03:06:03.996399,Saudi Arabia,iOS,1
U_01704,2025-09-01 03:58:37.911791,Saudi Arabia,iOS,0
U_01705,2025-09-01 04:51:11.827182,Saudi Arabia,iOS,0
U_01706,2025-09-01 05:43:45.742574,Saudi Arabia,Andriod,0
U_01707,2025-09-01 06:36:19.657965,Saudi Arabia,Web,1
U_01708,2025-09-01 07:28:53.573357,Saudi Arabia,Web,0
U_01709,2025-09-01 08:21:27.488748,Saudi Arabia,iOS,0
U_01710,2025-09-01 09:14:01.404140,Saudi Arabia,Andriod,0
U_01711,2025-09-01 10:06:35.319531,Saudi Arabia,Andriod,0
U_01712,2025-09-01 10:59:09.234923,Saudi Arabia,iOS,0
U_01713,2025-09-01 11:51:43.150315,Kuwait,Andriod,0
U_01714,2025-09-01 12:44:17.065706,Saudi Arabia,Andriod,0
U_01715,2025-09-01 13:36:50.981098,Saudi Arabia,iOS,0
U_01716,2025-09-01 14:29:24.896489,Other,Andriod,0
U_01717,2025-09-01 15:21:58.811881,Saudi Arabia,iOS,0
U_01718,2025-09-01 16:14:32.727272,Saudi Arabia,Andriod,0
U_01719,2025-09-01 17:07:06.642664,Other,iOS,0
U_01720,2025-09-01 17:59:40.558055,Saudi Arabia,iOS,0
U_01721,2025-09-01 18:52:14.473447,Saudi Arabia,iOS,0
U_01722,2025-09-01 19:44:48.388838,Saudi Arabia,Andriod,0
U_01723,2025-09-01 20:37:22.304230,Saudi Arabia,Andriod,0
U_01724,2025-09-01 21:29:56.219621,Saudi Arabia,Andriod,0
U_01725,2025-09-01 22:22:30.135013,Saudi Arabia,Andriod,0
U_01726,2025-09-01 23:15:04.050405,Saudi Arabia,Andriod,0
U_01727,2025-09-02 00:07:37.965796,Saudi Arabia,iOS,0
U_01728,2025-09-02 01:00:11.881188,Other,Andriod,1
U_01729,2025-09-02 01:52:45.796579,UAE,iOS,0
U_01730,2025-09-02 02:45:19.711971,Saudi Arabia,iOS,0
U_01731,2025-09-02 03:37:53.627362,Saudi Arabia,Andriod,0
U_01732,2025-09-02 04:30:27.542754,Saudi Arabia,iOS,1
U_01733,2025-09-02 05:23:01.458145,Saudi Arabia,iOS,0
U_01734,2025-09-02 06:15:35.373537,Saudi Arabia,Andriod,1
U_01735,2025-09-02 07:08:09.288928,Saudi Arabia,Andriod,0
U_01736,2025-09-02 08:00:43.204320,Bahrain,Andriod,0
U_01737,2025-09-02 08:53:17.119711,Saudi Arabia,Andriod,0
U_01738,2025-09-02 09:45:51.035103,Saudi Arabia,Andriod,0
U_01739,2025-09-02 10:38:24.950495,Saudi Arabia,Andriod,0
U_01740,2025-09-02 11:30:58.865886,Saudi Arabia,iOS,0
U_01741,2025-09-02 12:23:32.781278,UAE,iOS,0
U_01742,2025-09-02 13:16:06.696669,Kuwait,Andriod,0
U_01743,2025-09-02 14:08:40.612061,Kuwait,iOS,0
U_01744,2025-09-02 15:01:14.527452,Saudi Arabia,Web,0
U_01745,2025-09-02 15:53:48.442844,Saudi Arabia,Andriod,0
U_01746,2025-09-02 16:46:22.358235,Saudi Arabia,iOS,1
U_01747,2025-09-02 17:38:56.273627,Saudi Arabia,iOS,0
U_01748,2025-09-02 18:31:30.189018,Saudi Arabia,iOS,0
U_01749,2025-09-02 19:24:04.104410,Kuwait,iOS,0
U_01750,2025-09-02 20:16:38.019801,Saudi Arabia,iOS,0
U_01751,2025-09-02 21:09:11.935193,Saudi Arabia,Andriod,0
U_01752,2025-09-02 22:01:45.850585,Saudi Arabia,Andriod,0
U_01753,2025-09-02 22:54:19.765976,Saudi Arabia,Andriod,0
U_01754,2025-09-02 23:46:53.681368,Saudi Arabia,iOS,0
U_01755,2025-09-03 00:39:27.596759,Qatar,iOS,0
U_01756,2025-09-03 01:32:01.512151,UAE,Andriod,0
U_01757,2025-09-03 02:24:35.427542,Qatar,Andriod,0
U_01758,2025-09-03 03:17:09.342934,Saudi Arabia,Andriod,0
U_01759,2025-09-03 04:09:43.258325,Saudi Arabia,Web,0
U_01760,2025-09-03 05:02:17.173717,Saudi Arabia,Andriod,0
U_01761,2025-09-03 05:54:51.089108,Saudi Arabia,Andriod,1
U_01762,2025-09-03 06:47:25.004500,UAE,iOS,0
U_01763,2025-09-03 07:39:58.919891,Saudi Arabia,Andriod,0
U_01764,2025-09-03 08:32:32.835283,Saudi Arabia,iOS,0
U_01765,2025-09-03 09:25:06.750675,Saudi Arabia,Andriod,0
U_01766,2025-09-03 10:17:40.666066,Saudi Arabia,Andriod,1
U_01767,2025-09-03 11:10:14.581458,Kuwait,iOS,1
U_01768,2025-09-03 12:02:48.496849,Saudi Arabia,iOS,0
U_01769,2025-09-03 12:55:22.412241,Saudi Arabia,iOS,0
U_01770,2025-09-03 13:47:56.327632,Saudi Arabia,iOS,0
U_01771,2025-09-03 14:40:30.243024,Saudi Arabia,iOS,0
U_01772,2025-09-03 15:33:04.158415,Kuwait,iOS,1
U_01773,2025-09-03 16:25:38.073807,Bahrain,iOS,0
U_01774,2025-09-03 17:18:11.989198,Qatar,iOS,0
U_01775,2025-09-03 18:10:45.904590,Kuwait,Web,0
U_01776,2025-09-03 19:03:19.819981,Saudi Arabia,iOS,0
U_01777,2025-09-03 19:55:53.735373,Saudi Arabia,iOS,1
U_01778,2025-09-03 20:48:27.650765,Saudi Arabia,Andriod,0
U_01779,2025-09-03 21:41:01.566156,Saudi Arabia,Andriod,0
U_01780,2025-09-03 22:33:35.481548,UAE,Andriod,0
U_01781,2025-09-03 23:26:09.396939,Saudi Arabia,iOS,0
U_01782,2025-09-04 00:18:43.312331,Bahrain,Andriod,1
U_01783,2025-09-04 01:11:17.227722,Saudi Arabia,Andriod,1
U_01784,2025-09-04 02:03:51.143114,Saudi Arabia,Andriod,1
U_01785,2025-09-04 02:56:25.058505,Saudi Arabia,Andriod,0
U_01786,2025-09-04 03:48:58.973897,Bahrain,Andriod,0
U_01787,2025-09-04 04:41:32.889288,Saudi Arabia,Andriod,0
U_01788,2025-09-04 05:34:06.804680,Saudi Arabia,Andriod,0
U_01789,2025-09-04 06:26:40.720072,Saudi Arabia,Andriod,0
U_01790,2025-09-04 07:19:14.635463,Saudi Arabia,Andriod,0
U_01791,2025-09-04 08:11:48.550855,Saudi Arabia,Andriod,0
U_01792,2025-09-04 09:04:22.466246,Kuwait,iOS,0
U_01793,2025-09-04 09:56:56.381638,Saudi Arabia,Web,0
U_01794,2025-09-04 10:49:30.297029,Saudi Arabia,iOS,0
U_01795,2025-09-04 11:42:04.212421,Saudi Arabia,Andriod,1
U_01796,2025-09-04 12:34:38.127812,Saudi Arabia,Andriod,0
U_01797,2025-09-04 13:27:12.043204,Kuwait,iOS,0
U_01798,2025-09-04 14:19:45.958595,Saudi Arabia,Andriod,1
U_01799,2025-09-04 15:12:19.873987,Saudi Arabia,iOS,0
U_01800,2025-09-04 16:04:53.789378,Saudi Arabia,iOS,0
U_01801,2025-09-04 16:57:27.704770,Qatar,iOS,0
U_01802,2025-09-04 17:50:01.620162,Kuwait,iOS,0
U_01803,2025-09-04 18:42:35.535553,Saudi Arabia,iOS,0
U_01804,2025-09-04 19:35:09.450945,Saudi Arabia,Web,1
U_01805,2025-09-04 20:27:43.366336,Saudi Arabia,Web,0
U_01806,2025-09-04 21:20:17.281728,Kuwait,iOS,0
U_01807,2025-09-04 22:12:51.197119,Saudi Arabia,Andriod,0
U_01808,2025-09-04 23:05:25.112511,Saudi Arabia,iOS,0
U_01809,2025-09-04 23:57:59.027902,Saudi Arabia,iOS,0
U_01810,2025-09-05 00:50:32.943294,Saudi Arabia,iOS,0
U_01811,2025-09-05 01:43:06.858685,Saudi Arabia,Web,0
U_01812,2025-09-05 02:35:40.774077,Kuwait,Web,0
U_01813,2025-09-05 03:28:14.689468,Saudi Arabia,iOS,0
U_01814,2025-09-05 04:20:48.604860,Saudi Arabia,iOS,0
U_01815,2025-09-05 05:13:22.520252,Saudi Arabia,iOS,0
U_01816,2025-09-05 06:05:56.435643,Qatar,Andriod,0
U_01817,2025-09-05 06:58:30.351035,Saudi Arabia,Andriod,0
U_01818,2025-09-05 07:51:04.266426,Kuwait,iOS,0
U_01819,2025-09-05 08:43:38.181818,Saudi Arabia,Andriod,1
U_01820,2025-09-05 09:36:12.097209,Saudi Arabia,iOS,1
U_01821,2025-09-05 10:28:46.012601,Saudi Arabia,Web,0
U_01822,2025-09-05 11:21:19.927992,Saudi Arabia,Andriod,0
U_01823,2025-09-05 12:13:53.843384,Saudi Arabia,Andriod,0
U_01824,2025-09-05 13:06:27.758775,Kuwait,Andriod,0
U_01825,2025-09-05 13:59:01.674167,Saudi Arabia,Andriod,0
U_01826,2025-09-05 14:51:35.589558,Saudi Arabia,iOS,0
U_01827,2025-09-05 15:44:09.504950,Saudi Arabia,iOS,0
U_01828,2025-09-05 16:36:43.420342,Qatar,Web,0
U_01829,2025-09-05 17:29:17.335733,Kuwait,iOS,0
U_01830,2025-09-05 18:21:51.251125,Saudi Arabia,iOS,0
U_01831,2025-09-05 19:14:25.166516,Qatar,Andriod,0
U_01832,2025-09-05 20:06:59.081908,Saudi Arabia,Andriod,0
U_01833,2025-09-05 20:59:32.997299,Saudi Arabia,Andriod,0
U_01834,2025-09-05 21:52:06.912691,Kuwait,Web,1
U_01835,2025-09-05 22:44:40.828082,UAE,Andriod,0
U_01836,2025-09-05 23:37:14.743474,Saudi Arabia,iOS,1
U_01837,2025-09-06 00:29:48.658865,Saudi Arabia,Andriod,0
U_01838,2025-09-06 01:22:22.574257,Saudi Arabia,Andriod,0
U_01839,2025-09-06 02:14:56.489648,Bahrain,iOS,0
U_01840,2025-09-06 03:07:30.405040,Saudi Arabia,iOS,0
U_01841,2025-09-06 04:00:04.320432,Saudi Arabia,iOS,0
U_01842,2025-09-06 04:52:38.235823,Saudi Arabia,Andriod,0
U_01843,2025-09-06 05:45:12.151215,Saudi Arabia,Andriod,0
U_01844,2025-09-06 06:37:46.066606,Saudi Arabia,Andriod,0
U_01845,2025-09-06 07:30:19.981998,Qatar,Web,0
U_01846,2025-09-06 08:22:53.897389,Saudi Arabia,iOS,0
U_01847,2025-09-06 09:15:27.812781,Saudi Arabia,Web,0
U_01848,2025-09-06 10:08:01.728172,Saudi Arabia,Andriod,0
U_01849,2025-09-06 11:00:35.643564,Bahrain,iOS,0
U_01850,2025-09-06 11:53:09.558955,Saudi Arabia,Web,0
U_01851,2025-09-06 12:45:43.474347,Saudi Arabia,iOS,0
U_01852,2025-09-06 13:38:17.389738,UAE,Andriod,0
U_01853,2025-09-06 14:30:51.305130,UAE,Andriod,0
U_01854,2025-09-06 15:23:25.220522,UAE,Andriod,0
U_01855,2025-09-06 16:15:59.135913,Bahrain,Andriod,0
U_01856,2025-09-06 17:08:33.051305,Saudi Arabia,iOS,1
U_01857,2025-09-06 18:01:06.966696,Kuwait,Andriod,0
U_01858,2025-09-06 18:53:40.882088,Saudi Arabia,iOS,0
U_01859,2025-09-06 19:46:14.797479,UAE,Andriod,0
U_01860,2025-09-06 20:38:48.712871,Kuwait,Andriod,0
U_01861,2025-09-06 21:31:22.628262,Kuwait,Web,0
U_01862,2025-09-06 22:23:56.543654,Saudi Arabia,iOS,0
U_01863,2025-09-06 23:16:30.459045,Saudi Arabia,Andriod,0
U_01864,2025-09-07 00:09:04.374437,Saudi Arabia,Web,1
U_01865,2025-09-07 01:01:38.289828,Other,Andriod,0
U_01866,2025-09-07 01:54:12.205220,Qatar,iOS,1
U_01867,2025-09-07 02:46:46.120612,Saudi Arabia,iOS,0
U_01868,2025-09-07 03:39:20.036003,Saudi Arabia,iOS,0
U_01869,2025-09-07 04:31:53.951395,Saudi Arabia,Andriod,0
U_01870,2025-09-07 05:24:27.866786,Kuwait,Andriod,0
U_01871,2025-09-07 06:17:01.782178,UAE,Web,0
U_01872,2025-09-07 07:09:35.697569,Saudi Arabia,iOS,0
U_01873,2025-09-07 08:02:09.612961,Saudi Arabia,iOS,0
U_01874,2025-09-07 08:54:43.528352,UAE,Andriod,0
U_01875,2025-09-07 09:47:17.443744,Kuwait,Andriod,0
U_01876,2025-09-07 10:39:51.359135,Saudi Arabia,Web,0
U_01877,2025-09-07 11:32:25.274527,Saudi Arabia,Andriod,0
U_01878,2025-09-07 12:24:59.189918,Saudi Arabia,Andriod,0
U_01879,2025-09-07 13:17:33.105310,Saudi Arabia,Andriod,1
U_01880,2025-09-07 14:10:07.020702,Saudi Arabia,Andriod,0
U_01881,2025-09-07 15:02:40.936093,Saudi Arabia,Andriod,0
U_01882,2025-09-07 15:55:14.851485,UAE,iOS,0
U_01883,2025-09-07 16:47:48.766876,Saudi Arabia,iOS,1
U_01884,2025-09-07 17:40:22.682268,Kuwait,iOS,0
U_01885,2025-09-07 18:32:56.597659,Saudi Arabia,Andriod,0
U_01886,2025-09-07 19:25:30.513051,Saudi Arabia,iOS,0
U_01887,2025-09-07 20:18:04.428442,Saudi Arabia,iOS,0
U_01888,2025-09-07 21:10:38.343834,Saudi Arabia,iOS,0
U_01889,2025-09-07 22:03:12.259225,Kuwait,Andriod,0
U_01890,2025-09-07 22:55:46.174617,Other,iOS,0
U_01891,2025-09-07 23:48:20.090009,Saudi Arabia,Andriod,1
U_01892,2025-09-08 00:40:54.005400,Saudi Arabia,iOS,0
U_01893,2025-09-08 01:33:27.920792,UAE,iOS,1
U_01894,2025-09-08 02:26:01.836183,Saudi Arabia,Andriod,0
U_01895,2025-09-08 03:18:35.751575,Saudi Arabia,iOS,0
U_01896,2025-09-08 04:11:09.666966,Kuwait,iOS,0
U_01897,2025-09-08 05:03:43.582358,Saudi Arabia,iOS,0
U_01898,2025-09-08 05:56:17.497749,Saudi Arabia,Andriod,0
U_01899,2025-09-08 06:48:51.413141,Saudi Arabia,Andriod,0
U_01900,2025-09-08 07:41:25.328532,Kuwait,iOS,0
U_01901,2025-09-08 08:33:59.243924,Saudi Arabia,iOS,0
U_01902,2025-09-08 09:26:33.159315,Saudi Arabia,Web,0
U_01903,2025-09-08 10:19:07.074707,Kuwait,Andriod,0
U_01904,2025-09-08 11:11:40.990099,Saudi Arabia,Andriod,0
U_01905,2025-09-08 12:04:14.905490,Kuwait,Andriod,0
U_01906,2025-09-08 12:56:48.820882,Saudi Arabia,Andriod,0
U_01907,2025-09-08 13:49:22.736273,Qatar,Andriod,0
U_01908,2025-09-08 14:41:56.651665,Saudi Arabia,Andriod,0
U_01909,2025-09-08 15:34:30.567056,Saudi Arabia,Andriod,0
U_01910,2025-09-08 16:27:04.482448,Saudi Arabia,iOS,0
U_01911,2025-09-08 17:19:38.397839,Saudi Arabia,Web,0
U_01912,2025-09-08 18:12:12.313231,UAE,Andriod,0
U_01913,2025-09-08 19:04:46.228622,Other,iOS,0
U_01914,2025-09-08 19:57:20.144014,Saudi Arabia,Web,0
U_01915,2025-09-08 20:49:54.059405,Saudi Arabia,Web,0
U_01916,2025-09-08 21:42:27.974797,Kuwait,Web,0
U_01917,2025-09-08 22:35:01.890189,Bahrain,Andriod,0
U_01918,2025-09-08 23:27:35.805580,Saudi Arabia,Web,1
U_01919,2025-09-09 00:20:09.720972,Saudi Arabia,iOS,0
U_01920,2025-09-09 01:12:43.636363,Saudi Arabia,Andriod,0
U_01921,2025-09-09 02:05:17.551755,Saudi Arabia,Andriod,0
U_01922,2025-09-09 02:57:51.467146,Saudi Arabia,iOS,0
U_01923,2025-09-09 03:50:25.382538,Saudi Arabia,iOS,0
U_01924,2025-09-09 04:42:59.297929,Saudi Arabia,Web,0
U_01925,2025-09-09 05:35:33.213321,Kuwait,iOS,0
U_01926,2025-09-09 06:28:07.128712,Saudi Arabia,Andriod,0
U_01927,2025-09-09 07:20:41.044104,Saudi Arabia,iOS,0
U_01928,2025-09-09 08:13:14.959495,Saudi Arabia,iOS,1
U_01929,2025-09-09 09:05:48.874887,Saudi Arabia,Andriod,0
U_01930,2025-09-09 09:58:22.790279,Saudi Arabia,iOS,0
U_01931,2025-09-09 10:50:56.705670,Saudi Arabia,Andriod,0
U_01932,2025-09-09 11:43:30.621062,Saudi Arabia,Andriod,1
U_01933,2025-09-09 12:36:04.536453,Saudi Arabia,iOS,0
U_01934,2025-09-09 13:28:38.451845,Saudi Arabia,iOS,0
U_01935,2025-09-09 14:21:12.367236,Saudi Arabia,iOS,0
U_01936,2025-09-09 15:13:46.282628,UAE,iOS,0
U_01937,2025-09-09 16:06:20.198019,Saudi Arabia,Andriod,0
U_01938,2025-09-09 16:58:54.113411,UAE,Andriod,0
U_01939,2025-09-09 17:51:28.028802,Saudi Arabia,iOS,0
U_01940,2025-09-09 18:44:01.944194,Saudi Arabia,Andriod,0
U_01941,2025-09-09 19:36:35.859585,Saudi Arabia,iOS,0
U_01942,2025-09-09 20:29:09.774977,Saudi Arabia,iOS,0
U_01943,2025-09-09 21:21:43.690369,Kuwait,iOS,0
U_01944,2025-09-09 22:14:17.605760,Kuwait,Andriod,0
U_01945,2025-09-09 23:06:51.521152,Kuwait,Web,0
U_01946,2025-09-09 23:59:25.436543,Saudi Arabia,Andriod,0
U_01947,2025-09-10 00:51:59.351935,Saudi Arabia,iOS,1
U_01948,2025-09-10 01:44:33.267326,Saudi Arabia,iOS,0
U_01949,2025-09-10 02:37:07.182718,Saudi Arabia,Andriod,0
U_01950,2025-09-10 03:29:41.098109,Saudi Arabia,Andriod,0
U_01951,2025-09-10 04:22:15.013501,Saudi Arabia,Web,0
U_01952,2025-09-10 05:14:48.928892,Saudi Arabia,iOS,0
U_01953,2025-09-10 06:07:22.844284,Saudi Arabia,iOS,0
U_01954,2025-09-10 06:59:56.759675,Kuwait,Andriod,1
U_01955,2025-09-10 07:52:30.675067,Other,Andriod,0
U_01956,2025-09-10 08:45:04.590459,Qatar,Andriod,0
U_01957,2025-09-10 09:37:38.505850,Saudi Arabia,Andriod,1
U_01958,2025-09-10 10:30:12.421242,Saudi Arabia,Web,0
U_01959,2025-09-10 11:22:46.336633,Saudi Arabia,Andriod,0
U_01960,2025-09-10 12:15:20.252025,Kuwait,Web,1
U_01961,2025-09-10 13:07:54.167416,Saudi Arabia,Web,0
U_01962,2025-09-10 14:00:28.082808,Saudi Arabia,Andriod,0
U_01963,2025-09-10 14:53:01.998199,UAE,iOS,0
U_01964,2025-09-10 15:45:35.913591,Saudi Arabia,iOS,0
U_01965,2025-09-10 16:38:09.828982,Saudi Arabia,Andriod,0
U_01966,2025-09-10 17:30:43.744374,Saudi Arabia,Andriod,1
U_01967,2025-09-10 18:23:17.659765,Saudi Arabia,Andriod,0
U_01968,2025-09-10 19:15:51.575157,Saudi Arabia,iOS,0
U_01969,2025-09-10 20:08:25.490549,Saudi Arabia,iOS,1
U_01970,2025-09-10 21:00:59.405940,Saudi Arabia,Andriod,0
U_01971,2025-09-10 21:53:33.321332,Saudi Arabia,iOS,0
U_01972,2025-09-10 22:46:07.236723,UAE,iOS,0
U_01973,2025-09-10 23:38:41.152115,Saudi Arabia,iOS,1
U_01974,2025-09-11 00:31:15.067506,Saudi Arabia,Andriod,1
U_01975,2025-09-11 01:23:48.982898,Saudi Arabia,iOS,0
U_01976,2025-09-11 02:16:22.898289,Qatar,Andriod,1
U_01977,2025-09-11 03:08:56.813681,Saudi Arabia,Andriod,0
U_01978,2025-09-11 04:01:30.729072,Saudi Arabia,Web,0
U_01979,2025-09-11 04:54:04.644464,UAE,Andriod,1
U_01980,2025-09-11 05:46:38.559855,UAE,iOS,0
U_01981,2025-09-11 06:39:12.475247,Saudi Arabia,iOS,0
U_01982,2025-09-11 07:31:46.390639,UAE,iOS,0
U_01983,2025-09-11 08:24:20.306030,Saudi Arabia,Andriod,0
